GeneName	PMID	Sentence index	The # of total tokens	Location of token
81624	21704161	4	73	58
5080	21704161	4	73	58
6688	21704161	4	73	26
6678	21704161	5	34	31
1984	21704161	7	26	6
6688	21704161	7	26	9
1984	21704161	9	28	1
4902	21704161	9	28	5
4902	21704161	10	29	16
55364	21704161	11	34	16
3033	21704161	11	34	14
6678	21704161	11	34	17
6688	21704161	11	34	7
1984	21704161	12	18	12
4902	21704161	13	24	23
81624	21704161	14	31	8
5080	21704161	14	31	8
6678	21704125	2	17	14
6688	21704125	2	17	7
81624	21704125	3	28	2
5080	21704125	3	28	2
6688	21704125	3	28	21
1984	21704125	5	31	14
6688	21704125	5	31	5
613	21704125	6	15	6
4036	21704125	6	15	10
81624	21704125	8	22	8
5080	21704125	8	22	8
6688	21704125	8	22	7
81624	21704125	9	33	19
5080	21704125	9	33	19
6688	21704125	9	33	22
6688	21703827	2	15	13
81624	21703827	3	37	31
1057	21703827	3	37	15
1984	21703827	3	37	8
5080	21703827	3	37	31
6688	21703827	3	37	7
6688	21703827	4	12	9
6688	21703827	5	26	12
6688	21703827	6	17	3
1057	21703827	9	15	14
6688	21703827	10	16	4
6688	21703827	11	38	4
6688	21703827	12	9	5
6688	21703827	13	17	3
1057	21703827	14	22	1
6688	21703827	14	22	7
1057	21703827	16	25	10
6688	21703827	16	25	5
1984	21703262	3	14	5
6678	21703262	4	37	11
6688	21703262	4	37	8
1984	21703262	5	23	4
1984	21703262	6	19	4
6688	21703262	10	16	12
6688	21703262	11	27	10
1984	21703262	12	19	10
6688	21703262	12	19	16
1984	21701815	2	20	3
11315	21701815	2	20	16
6688	21701815	2	20	5
1984	21701815	3	12	4
11315	21701815	3	12	1
1984	21701815	4	16	9
11315	21701815	4	16	3
6688	21701815	4	16	12
11315	21701815	5	14	4
1984	21701815	6	19	11
6688	21701815	6	19	7
11315	21701815	7	31	14
6688	21701815	7	31	9
11315	21701815	8	37	35
6688	21701815	8	37	2
81624	21701815	9	36	3
1984	21701815	9	36	12
11315	21701815	9	36	26
5080	21701815	9	36	3
6688	21701815	9	36	5
81624	21701815	10	28	2
1984	21701815	10	28	10
3033	21701815	10	28	15
5080	21701815	10	28	2
6678	21701815	10	28	18
6688	21701815	10	28	4
81624	21701815	11	25	4
5080	21701815	11	25	4
6688	21701815	11	25	6
11315	21701815	12	26	8
6688	21701815	12	26	11
27429	21701785	2	17	5
27429	21701785	2	17	5
6688	21701785	2	17	13
3181	21701785	3	23	12
755	21701785	3	23	12
1984	21701785	3	23	18
170589	21701785	3	23	12
6688	21701785	3	23	20
23545	21701785	3	23	12
27429	21701785	4	20	6
27429	21701785	4	20	6
6688	21701785	4	20	5
27429	21701785	5	25	8
27429	21701785	5	25	8
81624	21701785	6	22	1
5080	21701785	6	22	1
6418	21701785	6	22	22
7776	21701785	8	29	27
27429	21701785	9	12	5
27429	21701785	9	12	5
6688	21701785	9	12	4
27429	21701785	10	28	20
27429	21701785	10	28	20
6688	21701785	10	28	11
27429	21701785	11	24	6
27429	21701785	11	24	6
6688	21701785	11	24	4
1984	21701785	12	14	4
27429	21701785	12	14	9
27429	21701785	12	14	9
6688	21701785	12	14	8
27429	21701785	13	19	12
27429	21701785	13	19	12
6688	21701785	13	19	11
6688	21700495	2	14	2
6688	21700495	3	20	5
6678	21700495	5	18	16
81624	21700495	6	38	36
5080	21700495	6	38	36
1984	21700495	8	12	9
7439	21700495	9	25	18
1984	21700495	9	25	1
6678	21700495	9	25	13
6688	21700495	9	25	10
1984	21700495	10	14	4
6688	21700495	10	14	10
6010	21699982	2	13	1
6688	21699982	2	13	4
6688	21699982	3	18	2
6688	21699982	4	27	22
718	21699982	5	27	11
6010	21699982	5	27	7
6688	21699982	5	27	6
6010	21699982	6	41	1
6688	21699982	6	41	6
6722	21699982	6	41	9
1984	21699982	7	19	13
6010	21699982	7	19	3
6688	21699982	7	19	2
6010	21699982	8	16	1
1057	21699982	9	25	9
6688	21699982	9	25	15
387	21699982	10	24	10
2624	21699982	10	24	22
6688	21699982	10	24	9
6722	21699982	10	24	15
387	21699982	11	16	5
6688	21699982	11	16	15
1984	21699711	3	19	3
6688	21699711	3	19	13
1984	21699711	4	31	24
6688	21699711	4	31	8
1984	21699711	5	30	17
6688	21699711	5	30	15
613	21699711	6	20	10
6688	21699711	6	20	13
6678	21699627	4	14	9
6688	21699627	4	14	5
6688	21699627	6	50	10
7776	21699627	7	44	39
6678	21699627	8	21	15
6688	21699627	8	21	12
6688	21699627	10	13	12
1984	21699627	11	30	6
7776	21699627	11	30	28
6688	21699489	2	13	3
6688	21699489	5	20	19
56142	21699489	6	17	1
6688	21699489	6	17	15
6688	21699489	7	29	9
6688	21699489	8	16	5
613	21699489	9	27	21
6688	21699489	9	27	22
6688	21699489	10	19	11
81624	21699482	3	28	6
1984	21699482	3	28	13
5080	21699482	3	28	6
6688	21699482	3	28	15
4036	21699482	4	26	12
6678	21699482	4	26	4
6688	21699482	4	26	7
1984	21699482	5	19	2
4036	21699482	5	19	9
81624	21699482	6	50	5
10922	21699482	6	50	47
83985	21699482	6	50	48
5080	21699482	6	50	5
6688	21699482	6	50	19
4036	21699482	7	26	25
6688	21699482	7	26	3
6688	21699482	8	20	17
1984	21699482	9	19	5
4036	21699482	11	22	21
6688	21699482	13	24	3
6688	21698615	2	10	3
120892	21698001	2	11	5
6688	21698001	2	11	3
6688	21698001	3	10	8
6688	21698001	5	20	2
120892	21698001	6	32	6
1984	21698001	6	32	25
4280	21698001	6	32	9
6688	21698001	6	32	4
120892	21698001	7	16	4
6688	21698001	8	35	3
120892	21698001	9	19	19
81624	21698001	9	19	6
6531	21698001	9	19	2
5080	21698001	9	19	6
6688	21698001	9	19	9
120892	21698001	10	16	16
6688	21698001	10	16	8
120892	21698001	12	33	4
6688	21698001	12	33	17
6688	21697709	3	20	13
81624	21697709	4	24	12
1984	21697709	4	24	19
5080	21697709	4	24	12
6688	21697709	4	24	4
1984	21697709	5	16	9
150921	21697709	5	16	3
6688	21697709	6	18	15
1984	21697709	7	17	3
6678	21697709	8	19	7
6688	21697709	8	19	18
6688	21697709	9	12	11
1984	21697709	10	21	6
6688	21697709	10	21	9
6688	21697709	11	17	16
6678	21697709	12	17	10
81624	21697709	14	15	6
5080	21697709	14	15	6
6688	21697709	14	15	9
1984	21697709	15	20	2
6688	21697709	15	20	16
1984	21697709	16	27	2
6688	21697709	16	27	8
6688	21696777	4	13	12
1984	21696777	5	23	9
3036	21696777	5	23	2
6678	21696777	5	23	6
6688	21696777	5	23	8
6688	21696777	6	17	10
6688	21696416	2	17	11
1984	21696416	3	30	18
6688	21696416	3	30	5
922	21696416	4	26	2
1786	21696416	4	26	2
1984	21696416	4	26	12
6688	21696416	4	26	3
5553	21696416	6	21	12
6688	21696416	6	21	6
6688	21696416	7	13	6
6688	21696416	8	23	4
6688	21696416	9	25	4
6688	21696416	11	30	17
120892	21696411	2	15	1
1984	21696411	2	15	11
1984	21696411	3	21	14
6688	21696411	3	21	18
120892	21696411	4	30	4
3036	21696411	4	30	12
6688	21696411	4	30	3
120892	21696411	5	32	7
6688	21696411	5	32	6
120892	21696411	6	32	5
6688	21696411	6	32	4
120892	21696411	7	45	16
6688	21696411	7	45	28
120892	21696411	8	24	4
6688	21696411	8	24	3
120892	21696411	9	16	7
120892	21696411	10	11	1
1984	21696411	10	11	6
6688	21696411	10	11	9
120892	21696411	11	17	8
6688	21696411	11	17	7
1984	21696087	2	12	1
6688	21696087	2	12	4
1984	21696087	3	17	1
6688	21696087	3	17	3
6688	21696087	4	24	12
6688	21696087	6	16	6
613	21696087	7	31	22
1984	21696087	7	31	1
6678	21696087	7	31	6
6688	21696087	7	31	18
6688	21696087	8	9	4
6688	21696087	11	7	4
6688	21696087	13	18	3
1984	21696087	15	10	1
6688	21696087	15	10	3
6688	21696087	16	10	6
22900	21695419	3	14	9
6688	21695419	3	14	2
6678	21695419	4	13	4
1984	21695419	5	22	11
3036	21695419	5	22	8
345651	21695419	6	13	10
440915	21695419	6	13	10
641455	21695419	6	13	10
71	21695419	6	13	10
72	21695419	6	13	10
1984	21695419	7	34	13
6678	21695419	7	34	28
6688	21695419	7	34	6
22900	21695419	8	26	14
6688	21695419	8	26	6
6688	21695419	9	10	5
6688	21695419	10	20	7
1984	21695419	11	41	30
6678	21695419	11	41	14
6688	21695419	11	41	11
6688	21694720	2	8	2
81624	21694720	3	20	3
5080	21694720	3	20	3
6688	21694720	4	25	8
6688	21694720	5	15	5
6688	21694720	6	14	8
1984	21694720	7	13	10
1984	21694720	8	18	14
6688	21694720	8	18	8
6688	21694720	9	21	11
1984	21694600	2	12	10
6688	21694600	2	12	2
81624	21694600	3	28	26
3036	21694600	3	28	24
5080	21694600	3	28	26
6688	21694600	3	28	4
6688	21694600	4	16	8
1984	21694600	5	6	4
1984	21694600	6	25	2
1984	21694600	7	24	2
3036	21694600	7	24	4
6688	21694600	7	24	18
6688	21694600	8	42	36
11335	21693708	2	15	5
1984	21693708	2	15	8
6688	21693708	2	15	2
1984	21693708	3	27	7
6688	21693708	3	27	9
1984	21693708	4	22	5
6678	21693708	4	22	4
6688	21693708	4	22	9
10899	21693708	5	27	15
4280	21693708	5	27	3
5897	21693708	5	27	1
6862	21693708	5	27	13
4280	21693708	6	9	2
6688	21693708	7	33	13
4280	21693708	8	9	2
1984	21693708	9	21	12
4280	21693708	9	21	8
5897	21693708	9	21	3
80210	21693708	10	44	12
1984	21693708	10	44	20
6688	21693708	10	44	13
922	21693556	5	22	5
1786	21693556	5	22	5
1984	21693556	6	21	3
6678	21693556	6	21	16
6688	21693556	6	21	20
6688	21693556	7	26	6
6678	21693556	9	20	10
6688	21693556	9	20	17
1984	21693556	11	10	1
6688	21693556	11	10	3
6678	21693556	12	17	5
6688	21693148	2	13	12
81624	21693148	3	25	7
1984	21693148	3	25	15
3036	21693148	3	25	19
5080	21693148	3	25	7
3036	21693148	4	17	2
1984	21693148	5	16	8
6688	21693148	5	16	10
6688	21693148	6	30	3
81624	21693148	7	32	5
5080	21693148	7	32	5
6688	21693148	7	32	7
6688	21693148	8	32	16
6688	21693148	9	16	14
6688	21693148	10	12	10
6688	21693148	11	35	15
6688	21693148	12	14	4
6678	21693054	5	30	2
6688	21693054	5	30	23
1984	21693054	6	17	8
6688	21693054	6	17	12
81624	21693054	7	18	13
5080	21693054	7	18	13
6678	21693054	8	15	5
613	21693054	10	14	8
92344	21693054	12	39	29
1984	21693054	12	39	1
6688	21693054	12	39	4
7776	21693054	12	39	18
1984	21693054	13	39	8
6678	21693054	13	39	11
6688	21693054	13	39	14
6688	21693054	14	29	24
1984	21692754	2	10	1
6688	21692754	2	10	4
1984	21692754	4	10	1
6688	21692754	4	10	4
58	21692754	5	5	1
1984	21692754	7	17	6
922	21692754	9	16	1
1786	21692754	9	16	1
6688	21692754	9	16	13
81624	21692754	12	16	1
3036	21692754	12	16	6
5080	21692754	12	16	1
6688	21692754	13	27	18
6688	21692754	14	40	13
6688	21692754	19	17	9
6688	21692648	2	14	12
1984	21692648	3	22	13
6688	21692648	3	22	19
922	21692648	5	18	2
1786	21692648	5	18	2
6688	21692648	5	18	3
1984	21692648	7	26	19
6688	21692648	7	26	3
6678	21692295	2	22	8
6688	21692295	2	22	2
6678	21692295	3	15	12
6688	21692295	3	15	6
1984	21692295	4	27	8
6688	21692295	6	24	23
6688	21692295	8	18	12
6688	21692295	9	17	13
6688	21692295	10	61	14
7776	21692295	10	61	59
6688	21692295	11	54	7
7776	21692295	11	54	52
1984	21692295	12	21	8
3036	21692295	12	21	7
6678	21692295	12	21	12
6688	21692295	12	21	18
6688	21692295	13	27	9
150921	21691332	2	5	4
55364	21691241	2	15	3
1984	21691241	2	15	5
6688	21691241	2	15	4
1984	21691241	3	30	6
9215	21691241	3	30	17
6688	21691241	3	30	9
55364	21691241	4	34	12
922	21691241	4	34	2
1786	21691241	4	34	2
6688	21691241	4	34	3
55364	21691241	5	24	16
1984	21691241	5	24	5
6688	21691241	5	24	17
55364	21691241	7	103	2
1984	21691241	7	103	6
6678	21691241	7	103	5
6688	21691241	7	103	3
7776	21691241	7	103	24
1984	21691241	8	34	6
3036	21691241	8	34	5
6678	21691241	8	34	9
1984	21691241	9	25	22
6688	21691241	9	25	9
1984	21690031	4	26	8
3036	21690031	4	26	3
6688	21690031	4	26	11
81624	21690031	7	31	12
1984	21690031	7	31	26
5080	21690031	7	31	12
6688	21690031	7	31	22
6688	21690031	8	15	8
55364	21690031	10	51	5
6678	21690031	10	51	9
6688	21690031	10	51	6
6688	21690031	11	24	3
6688	21689963	2	8	6
1984	21689963	3	18	5
6688	21689963	3	18	14
6688	21689963	4	14	4
6688	21689963	7	17	10
6678	21689963	8	13	11
81624	21689963	9	19	12
5080	21689963	9	19	12
6678	21689963	9	19	14
6688	21689963	9	19	5
6688	21689962	2	14	3
1984	21689962	3	20	12
6688	21689962	3	20	15
6688	21689962	4	29	7
6688	21689962	5	26	5
6688	21689962	6	29	3
1984	21689962	7	52	25
3033	21689962	7	52	15
6688	21689962	7	52	7
6688	21689962	8	26	11
6678	21689962	9	25	1
6688	21689962	9	25	9
7173	21689962	9	25	5
1984	21689962	10	23	6
6688	21689962	10	23	9
7173	21689962	10	23	23
1984	21689832	3	38	18
3036	21689832	3	38	12
6688	21689832	3	38	3
6688	21689832	4	26	22
6688	21689832	5	24	5
1984	21689829	3	19	4
3036	21689829	3	19	6
6688	21689829	3	19	3
6678	21689829	4	44	31
6688	21689829	4	44	11
1984	21689829	5	29	2
6688	21689829	5	29	4
1984	21689829	6	16	1
6678	21689829	6	16	12
6688	21689829	6	16	3
6688	21689829	8	26	10
1984	21689676	2	16	6
6688	21689676	2	16	8
1984	21689676	3	19	12
6688	21689676	3	19	15
1984	21689676	4	15	7
1984	21689676	6	22	8
6688	21689676	6	22	11
1984	21689676	7	36	21
6688	21689676	7	36	18
1984	21689676	9	39	5
6688	21689676	9	39	8
1984	21689433	2	10	5
5627	21689433	2	10	1
6688	21689433	2	10	4
1984	21689433	3	21	5
6688	21689433	3	21	14
1984	21689433	4	15	1
6688	21689433	4	15	3
1984	21689433	5	30	24
1984	21689433	6	30	12
6688	21689433	6	30	17
3036	21689433	7	18	2
6688	21689433	8	35	4
6688	21689433	9	20	3
1984	21689433	10	32	2
6688	21689433	10	32	4
1984	21689433	11	18	5
3036	21689433	11	18	11
6688	21689433	11	18	2
3036	21689433	12	28	9
6688	21689433	12	28	5
6688	21689433	13	18	5
1984	21689433	14	35	22
3036	21689433	14	35	13
6688	21689433	14	35	7
6688	21687764	2	11	6
1984	21687764	3	22	6
6678	21687764	3	22	17
6688	21687764	3	22	5
3185	21687764	4	32	20
54910	21687764	4	32	20
1984	21687764	5	26	15
613	21687764	6	32	1
1984	21687764	6	32	4
6678	21687764	6	32	20
6688	21687764	6	32	14
6688	21687764	7	31	26
27090	21687764	8	25	20
1984	21687764	9	23	17
6688	21687764	9	23	8
6678	21687757	2	15	6
6688	21687757	2	15	2
81624	21687757	3	19	15
5080	21687757	3	19	15
6688	21687757	4	12	4
1984	21687757	5	32	2
6688	21687757	5	32	4
1984	21687757	7	37	24
6688	21687757	7	37	7
1984	21687757	8	13	3
6688	21687757	9	18	4
1984	21687757	10	11	6
6678	21686180	2	11	7
6678	21686180	4	19	19
6688	21686180	6	23	2
81624	21686180	7	39	9
1984	21686180	7	39	15
5080	21686180	7	39	9
6688	21686180	7	39	36
6678	21686180	9	13	8
6678	21686180	10	13	4
6688	21686180	10	13	7
150921	21686180	11	34	4
6688	21686180	12	27	19
81624	21685825	2	15	9
1319	21685825	2	15	14
1984	21685825	2	15	2
5080	21685825	2	15	9
6688	21685825	2	15	12
81624	21685825	3	12	9
1319	21685825	3	12	5
5080	21685825	3	12	9
6688	21685825	3	12	3
81624	21685825	4	19	16
1319	21685825	4	19	14
5080	21685825	4	19	16
6688	21685825	4	19	6
1984	21685825	5	26	14
6688	21685825	5	26	7
6688	21685825	6	21	9
6688	21685825	7	10	6
1319	21685825	8	19	2
4280	21685825	8	19	5
6688	21685825	8	19	11
1984	21685825	9	14	6
6688	21685825	9	14	12
1057	21685825	11	45	44
5743	21685825	11	45	40
6688	21685825	11	45	34
6688	21685805	2	11	3
6688	21685805	4	17	8
6688	21685805	5	22	2
6688	21685805	7	16	11
3033	21685805	8	16	11
6678	21685805	8	16	7
6688	21685805	9	38	4
6688	21685805	10	18	10
1984	21685805	11	10	9
613	21685805	12	22	21
6688	21685805	12	22	5
1984	21685805	13	16	5
3033	21685805	13	16	4
1984	21685805	16	21	2
6688	21685805	16	21	10
1984	21685323	2	17	12
6688	21685323	2	17	15
6688	21685323	3	24	11
6688	21685323	4	24	4
6688	21685323	5	31	7
8288	21685323	6	17	3
6688	21685323	6	17	6
4353	21685323	7	29	13
8288	21685323	7	29	5
6688	21685323	7	29	11
8288	21685323	8	27	2
6688	21685323	8	27	14
8288	21685323	9	31	6
6688	21685323	9	31	22
1984	21684679	2	13	11
6688	21684679	2	13	2
6688	21684679	3	14	7
6688	21684679	4	27	17
1984	21684679	5	24	3
6678	21684679	5	24	7
6688	21684679	5	24	18
6688	21684679	6	20	5
3033	21684679	7	36	19
6688	21684679	7	36	10
1984	21684679	8	12	7
6688	21684679	8	12	9
6688	21684679	9	24	16
6688	21684679	10	18	17
6688	21684679	11	16	2
6688	21684552	2	13	3
1984	21684552	3	27	23
6688	21684552	3	27	26
6678	21684552	5	15	10
6688	21684552	5	15	3
1984	21684552	6	13	5
6688	21684552	6	13	2
1984	21684552	7	28	14
6688	21684552	7	28	25
1984	21684552	8	26	2
1984	21684552	9	30	28
6688	21684552	9	30	10
5506	21684552	10	43	15
6688	21684335	3	30	4
1984	21684335	4	20	17
6688	21684335	4	20	19
6688	21684335	5	19	13
6688	21684335	6	44	15
6688	21684335	7	21	10
6688	21684335	9	28	4
3033	21684335	10	26	8
6688	21684335	10	26	5
6688	21684266	2	15	2
1984	21684266	3	25	2
6688	21684266	5	28	16
1984	21684266	6	21	14
6678	21684266	6	21	6
6688	21684266	6	21	9
1984	21684266	9	24	5
6678	21684266	9	24	15
6688	21684266	10	31	14
1984	21683964	3	25	13
3036	21683964	3	25	7
6678	21683964	3	25	22
6688	21683964	3	25	17
6688	21683964	4	46	8
1984	21683964	5	22	12
6688	21683964	5	22	18
6688	21683964	6	22	12
6688	21683963	3	19	13
6688	21683963	4	9	6
1984	21683963	5	21	14
6688	21683963	5	21	7
3036	21683963	6	26	12
641	21683963	7	18	14
1984	21683963	7	18	5
6688	21683963	7	18	8
641	21683963	8	41	11
6688	21683963	8	41	9
641	21683963	10	33	6
641	21683963	11	35	16
6688	21683963	11	35	9
6688	21683801	3	14	10
51761	21683801	4	31	18
6688	21683801	4	31	9
1984	21683801	5	18	7
6688	21683801	5	18	10
6688	21683801	6	28	7
6688	21683801	7	24	10
6688	21683700	2	17	2
6688	21683700	3	19	3
3033	21683700	5	23	21
6688	21683700	5	23	15
1984	21683700	6	22	15
1984	21683700	7	16	12
6688	21683700	8	14	13
10922	21683700	9	31	10
613	21683700	10	15	14
6688	21683700	10	15	8
7439	21683700	11	17	11
1934	21683700	13	23	17
1984	21683700	13	23	8
6688	21683700	13	23	7
1984	21683375	2	11	8
6678	21683375	4	12	3
6688	21683375	4	12	6
6678	21683375	5	13	4
6688	21683375	8	15	1
6688	21683375	9	22	18
6688	21683375	11	32	20
4504	21683375	12	16	6
1984	21683120	2	11	6
6688	21683120	2	11	3
1984	21683120	3	8	5
6688	21683120	4	14	2
1769	21683120	6	18	12
1984	21683120	6	18	10
1984	21683120	7	26	8
6688	21683120	7	26	7
9027	21683120	8	18	6
9027	21683120	9	35	16
1984	21683120	10	35	1
6688	21683120	10	35	14
9027	21683120	11	25	10
6688	21683120	11	25	23
1984	21682904	2	12	5
1984	21682904	3	10	8
7439	21682904	4	26	3
3036	21682904	4	26	23
6688	21682904	4	26	4
1984	21682904	5	20	10
6688	21682904	5	20	7
1984	21682904	6	14	1
6688	21682904	7	35	2
126669	21682904	8	26	5
6688	21682904	8	26	24
126669	21682904	9	12	5
6688	21682904	9	12	10
126669	21682904	10	20	1
6688	21682904	10	20	9
6688	21682904	11	31	6
1984	21682352	2	14	9
6688	21682352	2	14	3
6688	21682352	3	37	3
1984	21682352	4	17	1
6688	21682352	4	17	4
6688	21682352	6	10	7
613	21682352	7	18	1
6688	21682352	7	18	10
6688	21682352	8	22	14
6688	21682352	9	13	11
6678	21682352	11	33	22
55364	21682352	13	13	11
6688	21682352	13	13	12
6678	21682352	14	28	8
6688	21682352	14	28	12
6688	21682352	15	29	8
6688	21682352	16	27	4
81624	21681795	3	53	26
1984	21681795	3	53	30
5080	21681795	3	53	26
6688	21681795	3	53	21
6688	21681795	4	32	27
81624	21681795	5	26	2
1984	21681795	5	26	16
5080	21681795	5	26	2
6688	21681795	5	26	14
6688	21681795	6	13	6
6688	21681795	7	23	4
1984	21681795	8	56	2
6688	21681795	8	56	4
6688	21679972	2	9	7
1984	21679972	3	24	6
6688	21679972	3	24	8
6688	21679972	4	28	2
6688	21679972	5	19	3
6688	21679972	6	19	3
6678	21679972	7	27	2
6688	21679972	7	27	6
120892	21679972	8	35	32
6688	21679972	8	35	31
6678	21679972	9	33	14
6688	21679972	9	33	3
120892	21679126	2	9	1
1984	21679126	3	20	12
6688	21679126	3	20	18
120892	21679126	4	29	7
6688	21679126	4	29	6
120892	21679126	5	19	10
120892	21679126	6	14	11
6688	21679126	6	14	10
1984	21679126	7	25	14
6688	21679126	7	25	23
1984	21677446	2	15	10
6688	21677446	2	15	3
81624	21677446	3	16	4
5080	21677446	3	16	4
6688	21677446	3	16	13
81624	21677446	4	15	10
5080	21677446	4	15	10
6688	21677446	4	15	14
6688	21677446	5	40	4
6688	21677446	6	13	8
6688	21677446	7	17	16
3033	21677446	8	15	3
7776	21677446	9	19	5
1984	21677446	10	15	6
6688	21677446	11	36	9
1984	21677446	12	21	1
1984	21677446	13	20	4
6688	21677446	13	20	17
1984	21677446	14	24	7
1984	21677249	2	20	17
6688	21677249	2	20	3
3036	21677249	3	17	14
6688	21677249	3	17	3
3033	21677249	4	17	3
4036	21677249	4	17	8
6688	21677249	4	17	14
4036	21677249	5	19	11
6688	21677249	5	19	7
6688	21677241	3	22	12
6678	21677241	4	52	1
6688	21677241	4	52	4
1984	21677241	5	30	8
6688	21677241	5	30	11
81624	21677241	6	35	26
1984	21677241	6	35	13
3036	21677241	6	35	19
5080	21677241	6	35	26
6688	21677241	6	35	33
1984	21676990	2	11	8
6688	21676990	3	17	5
6688	21676990	4	30	3
81624	21676990	5	35	26
10541	21676990	5	35	31
1984	21676990	5	35	13
5080	21676990	5	35	26
6678	21676990	5	35	4
6688	21676990	5	35	17
8741	21676990	5	35	31
613	21676990	6	15	1
6688	21676990	6	15	12
6688	21676990	8	18	9
6688	21676990	9	21	14
6678	21676990	12	25	8
6688	21676990	12	25	19
1984	21676990	14	14	4
6688	21676990	14	14	10
1984	21676605	3	37	13
3036	21676605	3	37	4
6678	21676605	3	37	24
6688	21676605	3	37	15
1984	21676605	5	7	1
6688	21676605	12	25	6
6678	21676605	13	32	1
6688	21676605	15	19	9
120892	21676337	2	8	3
6688	21676337	2	8	2
1984	21676337	3	10	4
1984	21676337	4	28	2
6688	21676337	4	28	4
120892	21676337	5	21	10
120892	21676337	6	21	6
6678	21676337	6	21	5
6688	21676337	6	21	3
1984	21676337	7	37	26
3036	21676337	7	37	3
6678	21676337	7	37	5
6688	21676337	7	37	11
6688	21676288	2	9	7
1984	21676288	3	23	9
6688	21676288	3	23	2
1984	21676288	4	39	9
3036	21676288	4	39	5
6688	21676288	4	39	15
81624	21676288	5	32	24
1984	21676288	5	32	8
5080	21676288	5	32	24
6688	21676288	5	32	2
1984	21676288	6	24	12
6688	21676288	7	18	16
6688	21676288	8	30	6
6688	21676288	9	20	4
6688	21676288	10	32	7
1984	21674693	3	19	10
6688	21674693	4	32	8
1984	21674693	6	10	3
6688	21674693	7	14	9
3033	21674693	9	13	5
7431	21674693	13	16	16
1984	21674642	3	37	5
6688	21674642	3	37	13
1984	21674642	4	11	3
5833	21674642	5	32	31
6688	21674642	5	32	5
6688	21674642	6	18	10
613	21674642	9	23	4
1984	21674624	2	16	7
6688	21674624	2	16	9
6678	21674624	3	28	16
6688	21674624	3	28	11
6688	21674624	4	23	11
81624	21674624	6	46	32
5080	21674624	6	46	32
6678	21674624	6	46	34
6688	21674624	6	46	4
1984	21674624	7	29	6
6688	21674624	7	29	12
6688	21674624	8	16	9
4504	21674624	9	15	8
1984	21674622	2	13	1
6688	21674622	2	13	4
6688	21674622	3	18	4
3036	21674622	4	35	24
6688	21674622	4	35	4
1984	21674622	6	35	1
9215	21674622	6	35	6
6688	21674622	6	35	5
6678	21674622	8	20	12
6688	21674622	8	20	16
6688	21674622	10	16	6
6688	21674622	13	28	8
1984	21674622	14	42	24
6688	21674622	14	42	4
81624	21674238	2	15	12
5080	21674238	2	15	12
6688	21674238	2	15	2
6688	21674238	3	25	19
6688	21674238	4	9	5
6688	21674238	5	38	33
6688	21674238	6	19	13
6688	21674238	7	40	4
1984	21674238	8	17	12
6688	21674238	8	17	2
6688	21672953	2	10	3
6688	21672953	3	39	3
81624	21672953	5	20	18
1984	21672953	5	20	6
5080	21672953	5	20	18
10505	21672953	5	20	9
6688	21672953	5	20	17
6688	21672953	6	19	11
81624	21672953	7	32	14
1984	21672953	7	32	21
5080	21672953	7	32	14
6688	21672953	8	16	3
6688	21672695	3	34	11
6688	21672695	4	30	3
81624	21672695	5	44	2
5080	21672695	5	44	2
